track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,predicted_genre,actual_genre,confidence_interval
0DCLuT6dIBTso6hcEgCTbm,Crate Diggers,Fruit Loops,Fire,6,127317,False,0.692,0.424,9,-9.657,0,0.0363,0.66,0.885,0.129,0.405,82.024,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.9
399K4lkuhooKiQjW4CFM9B,Phil Coulter,Classic Tranquility,Steal Away,20,188200,False,0.53,0.128,9,-22.971,1,0.0345,0.858,0.938,0.13,0.33,101.697,3,Classical & Opera,Ambient & Chill,Classical & Opera,0.35
7HQCXYyaBmhugyRDvy4V7m,Sleeping At Last,Atlas: I,North,52,259375,False,0.367,0.139,7,-12.903,1,0.0465,0.866,0.0,0.111,0.323,85.695,4,Ambient & Chill,World & Ethnic,Ambient & Chill,0.36
55X5GFZQmjg9HQ4jOdoIOz,Os Levitas,Dia do Milagre,Essa Luta Vai Passar,41,253826,False,0.575,0.742,0,-2.331,1,0.029,0.426,0.0,0.12,0.454,140.006,4,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.29
0X33Oo6yg2qlTsrFiH1qta,Sleepless Eye,Revolve,Revolve,62,187200,False,0.133,0.0353,0,-31.636,1,0.044,0.861,0.572,0.11,0.0356,143.332,5,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.88
5feTqYV1ocPN7Szk3b7Y2W,Terrence Parker;Merachka;Michele Chiavarini,God Loves Detroit Remixes,Just Like Muzik - Michele Chiavarini Remix,6,462680,False,0.773,0.708,10,-7.375,0,0.0449,0.00259,0.842,0.643,0.815,124.012,4,Pop & Dance,Pop & Dance,Pop & Dance,0.96
3wtXp02KWZCqsZGWRZxNM6,Kevin Roldan,Perreo en Halloween,PPP,1,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,Folk & Country,Folk & Country,Folk & Country,1.0
6S2gYweMmT6xygVh5q3QLa,BTS,The Most Beautiful Moment in Life: Young Forever,House of Cards - Full Length Edition,69,226212,False,0.367,0.668,2,-4.484,0,0.052,0.336,0.0,0.147,0.384,104.961,4,Pop & Dance,Folk & Country,Pop & Dance,0.3
35gkjAc0O2GsQI9R3ct4xL,Timothy Infinite,Suave,Hermosa,8,210088,False,0.763,0.858,0,-5.413,0,0.0496,0.218,0.873,0.103,0.284,101.982,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.67
4U4bS5ORFFvXIsqFQjAzIW,Feder;Kairos Grove,"Me, Myself and Miami (feat. Kairos Grove)","Me, Myself and Miami (feat. Kairos Grove)",0,158873,True,0.733,0.792,9,-4.003,0,0.344,0.0865,0.0,0.371,0.551,142.091,4,Other / Misc,Pop & Dance,Other / Misc,0.38
0TRojooVyTAYS0O0vaNZGW,The Daily Bred,Old Soul,Old Soul,33,307246,False,0.782,0.236,7,-14.056,1,0.0448,0.176,0.927,0.0766,0.48,83.021,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.44
5RNJcVIbbLQzbAW5jqfW1G,Rmb,Redemption 2.0,Redemption 2.0 - Radio Version,25,225520,False,0.57,0.843,4,-6.651,0,0.105,0.101,0.153,0.313,0.789,145.013,4,Pop & Dance,Pop & Dance,Pop & Dance,0.39
6j2BsmTY0rThSV58j7GsLj,Alireza Mashayekhi;Marie-Thérèse Grisenti;Marc Vitantonio;Duo Grisenti Vitantonio,A. Mashayekhi - 5 Sonates Pour Violoncelle Et Piano,Sonate II Opus 116 Pour Violoncelle Et Piano - 3ème Mouvement,0,210493,False,0.444,0.121,10,-18.21,1,0.0578,0.974,0.775,0.3,0.122,113.868,4,World & Ethnic,Classical & Opera,World & Ethnic,0.29
6BjDuBO6OhHGUGG7vcVnAW,Seikima-II,愛と虐殺の日々〜歴代小教典 ソニー時代完全盤〜,赤い玉の伝説,19,349146,False,0.435,0.933,1,-4.461,0,0.0472,0.0257,1.24e-06,0.402,0.495,139.111,4,Rock & Metal,Pop & Dance,Rock & Metal,0.38
7sKt5Y2zJpYw78iAxndB8y,2Pac;Rappin' 4-Tay,All Eyez On Me,Only God Can Judge Me (ft. Rappin' 4-Tay),68,296906,True,0.802,0.787,11,-6.009,0,0.206,0.00127,0.000181,0.0763,0.806,90.189,4,Hip-Hop & R&B,Rock & Metal,Hip-Hop & R&B,0.46
3YORO9Xcw4WxsAUPLrlkZe,4hero;Carina Andersson,Creating Patterns,Les Fleur,54,365746,False,0.359,0.676,10,-5.451,0,0.0373,0.0103,0.0772,0.0994,0.417,75.775,4,Pop & Dance,Rock & Metal,Pop & Dance,0.32
39shmbIHICJ2Wxnk1fPSdz,The Clash,Combat Rock (Remastered),Should I Stay or Should I Go - Remastered,80,188986,False,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,4,Rock & Metal,Rock & Metal,Rock & Metal,0.38
2NKkRdLnT1aI0W8YqtTkOu,Alka Yagnik,Tere Naam,Tere Naam,51,390386,False,0.587,0.775,4,-7.549,1,0.0721,0.75,0.0784,0.0948,0.586,87.938,4,Pop & Dance,Pop & Dance,Pop & Dance,0.35
3jWiWAX7ljA3pFtAAzPMNk,DJ Maurice;Snollebollekes,… En Door (Bonus Editie),De Vloer Is Lava,25,174013,False,0.586,0.895,9,-7.625,0,0.0459,0.0167,0.00721,0.364,0.681,155.031,4,Pop & Dance,Pop & Dance,Pop & Dance,0.41
0tgHbR3DP2EaJMhYkvszQ6,Living Room,"Calm Seas and Palm Trees, Vol. 4",Ganja Tribe - Original Mix,0,244578,False,0.669,0.579,8,-10.042,1,0.032,0.29,0.671,0.113,0.135,94.97,4,Jazz & Blues,Pop & Dance,Jazz & Blues,0.24
5vHBFQGi6CZGR5RuBx8zjb,The Baseballs,Strings 'n' Stripes (Deluxe Edition),California Gurls,26,252251,False,0.615,0.764,3,-6.41,1,0.0468,0.79,1.54e-06,0.184,0.675,128.078,4,Rock & Metal,Folk & Country,Rock & Metal,0.51
675Akyln4LBrmze7Z0ydIO,Yuvan Shankar Raja;Ranjith Govind,Billa 2 (Original Motion Picture Soundtrack),Unakkulle Mirugam,47,258440,False,0.617,0.914,7,-6.173,0,0.0533,0.000301,2.52e-05,0.0635,0.228,149.945,4,Pop & Dance,Rock & Metal,Pop & Dance,0.37
5JZ8RfDr77rUuaqmggMwx0,Rodg,Fate,9th Ave,52,202031,False,0.623,0.8,10,-5.532,1,0.0373,0.0903,0.859,0.122,0.367,128.026,4,Pop & Dance,Pop & Dance,Pop & Dance,0.77
1hLvWelTny8vttEEZIXVjw,Criolo,Espiral de Ilusão,Espiral de Ilusão,44,220800,False,0.776,0.314,2,-9.513,1,0.034,0.881,0.000723,0.139,0.476,124.055,4,Folk & Country,Folk & Country,Folk & Country,0.5
3PbsDnKdrZY0ttX7VE9s5R,Kasabian,West Ryder Pauper Lunatic Asylum,Underdog,63,277466,False,0.526,0.895,5,-5.407,0,0.0543,0.0603,1.3e-06,0.582,0.655,101.016,4,Rock & Metal,Rock & Metal,Rock & Metal,0.29
1RUKoAMk3lluNoQYDMKs71,Deanie Ip;Elisa Chan;散芬芳合唱團,林振強依然愛不完,千個太陽,25,237853,False,0.511,0.676,3,-7.468,1,0.028,0.0993,0.0,0.0893,0.601,77.74,4,World & Ethnic,Rock & Metal,World & Ethnic,0.25
7E1qcVY8L6Id1FzxJWEyWc,Nosferatu,Sanctity Of Space,Sanctity Of Space - Edit Version,22,323595,True,0.479,0.995,7,-5.068,0,0.41,0.424,0.0222,0.166,0.116,177.997,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.57
0zo88XnlK4ZGd16RIKFTgz,Smyang Piano,Silver Lining,Zero O' Clock,37,158706,False,0.583,0.283,6,-14.697,1,0.0377,0.976,0.907,0.11,0.0611,74.987,4,Classical & Opera,Ambient & Chill,Classical & Opera,0.35
4UghQw3uWIlnRjtdjh4xek,Fingers Inc.,Another Side,Bye Bye,15,333860,False,0.665,0.902,4,-6.319,0,0.0429,0.049,0.000684,0.107,0.517,116.792,4,Pop & Dance,Pop & Dance,Pop & Dance,0.62
3YCVMBnFsA9hTKjWziea07,Tokyo Disneyland,Tokyo Disneyland The Happy Ride with Baymax,Koo Loo Lee - Without Dialogue,27,91453,False,0.653,0.883,0,-5.994,1,0.0419,0.102,0.0,0.0675,0.954,134.949,4,Comedy & Children,Comedy & Children,Comedy & Children,0.32
4kNbUaQeaG8pc2W82ukGyh,Sarah Farias,Renovo,Renovo,44,348856,False,0.495,0.403,9,-12.057,1,0.0299,0.124,0.0,0.177,0.318,140.122,4,Folk & Country,World & Ethnic,Folk & Country,0.31
0RQSpMnJmoxRoDwRuvoams,Nature Sounds,Sleep Rain Sounds,Rain for Sleep,0,246212,False,0.313,0.94,6,-19.328,1,0.047,0.00979,0.0,0.89,0.0357,93.692,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.55
0uG9Bqx2MzVF5k525wzaKS,Tyler Braden,New Country Hits,Try Losing One,0,219640,False,0.455,0.4,2,-7.749,1,0.0293,0.546,0.0,0.0971,0.103,139.828,4,Folk & Country,Folk & Country,Folk & Country,1.0
23eNu1Z3GB7FGvI2VQYhYu,Yann Tiersen,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),La valse d'Amélie - Version orchestre,55,120333,False,0.193,0.335,9,-8.681,0,0.0314,0.852,0.131,0.117,0.254,64.078,4,Ambient & Chill,Comedy & Children,Ambient & Chill,0.15
46Xnj8vZFwOZCE4aZNXlTf,Crystal Castles;Robert Smith,(II),Not In Love - Radio Version,61,226986,False,0.477,0.98,7,-4.204,0,0.0887,0.000834,0.00963,0.357,0.199,135.902,4,Rock & Metal,Rock & Metal,Rock & Metal,0.72
6RYmlLkbx5ZAbOjKDqXEzp,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ""Laat ons juichen"" by C.E. Graaf in G, K.24: 9. Variation VIII: Tempo I",17,46741,False,0.354,0.0811,7,-25.987,1,0.0463,0.994,0.964,0.142,0.454,112.207,4,Classical & Opera,Classical & Opera,Classical & Opera,0.76
5v6nYICq9mNZVJC4kGXKz0,Hugh Hardie;Cimone,Raindrops (feat. Cimone),Raindrops,18,227614,False,0.445,0.998,7,-3.972,1,0.134,0.00427,0.545,0.137,0.421,172.983,4,Pop & Dance,Pop & Dance,Pop & Dance,0.51
6lj42oTGDEXKgRBZeY5PSJ,Bruce Bruce,Losin' It,Opening,21,53286,True,0.389,0.595,9,-15.284,0,0.673,0.76,2.92e-06,0.669,0.479,96.998,4,Comedy & Children,Comedy & Children,Comedy & Children,0.77
76ku1JFJDzFwNi9ggow1zG,Tita Merello,Arrabalera,Se dice de mi,24,208533,False,0.465,0.437,4,-15.77,0,0.303,0.855,0.0,0.363,0.423,89.241,4,Folk & Country,Comedy & Children,Folk & Country,0.46
6Ia718bmvgBQsCg3ZJwFLY,George Jones,Shine On,Ol' George Stopped Drinkin' Today,20,171000,False,0.678,0.337,6,-14.312,1,0.0353,0.7,2.06e-06,0.112,0.542,123.827,4,Folk & Country,Folk & Country,Folk & Country,0.51
7tGQIxmkt6EKCLv4SW3Uxu,División Minúscula,Fronteras,Humanos Como Tú,42,229533,False,0.608,0.741,5,-6.537,1,0.0266,0.0858,0.00044,0.124,0.667,132.084,4,Rock & Metal,Folk & Country,Rock & Metal,0.28
3cOU7FnTjs7h12TpTjhdgU,Tipe-X,Mereka Tak Pernah Mengerti,Harus Pisah,35,236733,False,0.681,0.943,9,-4.736,1,0.0372,0.00431,0.00231,0.0431,0.745,105.827,4,Other / Misc,Rock & Metal,Other / Misc,0.29
5HYuRYANROil0iLwKWkBdB,Pomme,ZEN 2022,when I c u,0,238626,False,0.328,0.116,9,-14.55,1,0.0371,0.957,7.08e-05,0.388,0.259,181.687,3,Other / Misc,Folk & Country,Other / Misc,0.42
4ZHE5zPsUND9zViXPpAcqo,Felix Da Housecat,Devin Dazzle & The Neon Fever,Neon Human,12,309866,False,0.674,0.936,9,-6.6,1,0.0455,0.00874,0.815,0.263,0.611,124.023,4,Pop & Dance,Pop & Dance,Pop & Dance,0.95
2kq2ScpL7OelKExwi5ZEUC,Central 3,Não Há Outro Lugar (Ao Vivo),Não Há Outro Lugar (Ao Vivo),44,805687,False,0.403,0.73,4,-2.79,0,0.0356,0.21,5.4e-05,0.552,0.225,141.075,4,Folk & Country,Hip-Hop & R&B,Folk & Country,0.35
19yLCmQefMuNmdD7Fv3znn,Bacilos,Tropical Vibes,Caraluna,0,266160,False,0.759,0.773,9,-5.314,1,0.0672,0.175,0.0,0.1,0.895,102.789,4,Folk & Country,Folk & Country,Folk & Country,0.56
1JxslBg8n09fxlTU7l2NVq,Lasso,noches de lluvia,Ojos Marrones,0,198106,False,0.804,0.642,8,-4.418,0,0.0431,0.0442,0.0,0.197,0.687,119.996,4,Folk & Country,Folk & Country,Folk & Country,0.77
2iYG2Ziv2CrAEX7wqRnFt2,Stephanie J. Block,Dreaming Wide Awake: The Music Of Scott Alan,Never Neverland (Fly Away),22,222653,False,0.393,0.415,5,-8.345,1,0.0449,0.869,3.1e-05,0.0667,0.261,147.439,4,Comedy & Children,World & Ethnic,Comedy & Children,0.25
7df8T3N8krltJRitcrrrWi,Archagathus,Canadian Horse,Society's Dinner,12,47529,False,0.217,0.86,7,-6.119,1,0.116,0.000224,0.938,0.7,0.133,115.222,4,Rock & Metal,Rock & Metal,Rock & Metal,0.92
47bR2GFCDsLlbX8NYbLx9U,Viken Arman,Willow,Close - Your Eyes,55,160500,False,0.809,0.27,7,-13.723,0,0.0781,0.0586,0.901,0.257,0.108,80.009,4,Pop & Dance,Ambient & Chill,Pop & Dance,0.5
2J0SPCNgs4Hs9oVTrzOOBW,Patton Oswalt,Talking for Clapping,My Little Pony,23,376219,True,0.692,0.339,10,-19.111,1,0.959,0.831,0.0,0.697,0.575,136.475,3,Comedy & Children,Comedy & Children,Comedy & Children,0.93
29aEQCuc0s6E0kcFreV46L,hope mona,foggy afternoons,foggy afternoons,42,122181,False,0.696,0.141,11,-23.131,1,0.0628,0.847,0.885,0.098,0.148,110.025,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.6
2aHvfapu1RPMlEhzeEQIdS,Manuel Carrasco,Dulce Balada,Qué Bonito Es Querer,0,270187,False,0.609,0.717,11,-7.177,1,0.045,0.6,0.0,0.082,0.425,93.941,4,Folk & Country,World & Ethnic,Folk & Country,0.21
3oCfEnZRME0pGNUyzzhkeM,Celldweller,Satellites,My Disintegration,32,380885,False,0.327,0.865,8,-4.885,1,0.0728,0.000207,0.00239,0.109,0.478,92.011,4,Rock & Metal,Rock & Metal,Rock & Metal,0.66
6DciesvPUaObQgY4YI4m8s,Andrew Tan,天后,沿着月光,21,260453,False,0.504,0.561,7,-5.996,1,0.028,0.655,0.0,0.167,0.356,130.012,4,World & Ethnic,World & Ethnic,World & Ethnic,0.52
0Wv9Ckm088qsVkMKPH170C,Lucy Rose,Like I Used To,Shiver,54,233013,False,0.463,0.192,9,-13.229,1,0.0338,0.706,8.46e-05,0.105,0.135,122.631,3,Ambient & Chill,Folk & Country,Ambient & Chill,0.44
19Etbe5kGL4OROK53yWvT9,Seikima-II,XXX -THE ULTIMATE WORST-,白い奇蹟,21,319866,False,0.407,0.744,0,-4.587,1,0.0363,0.342,5.81e-06,0.469,0.191,143.131,4,Rock & Metal,Hip-Hop & R&B,Rock & Metal,0.25
5tVzG4tw3M9VLkcQ0fOtgF,Anita Mui,情歌1,夕陽之歌,49,310736,False,0.599,0.48,1,-8.168,1,0.0277,0.614,0.0,0.111,0.265,129.148,4,World & Ethnic,World & Ethnic,World & Ethnic,0.61
3EIrbAYM18GhcimENnuO91,Brambles,Charcoal,Such Owls As You,51,329773,False,0.188,0.0712,11,-25.731,1,0.0351,0.873,0.907,0.133,0.0939,102.045,3,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.68
70ZFAUADyyixehMqxRUMq9,The Steeldrivers,Reckless,Higher Than The Wall,37,227480,False,0.552,0.366,9,-7.274,1,0.0326,0.85,0.000163,0.193,0.345,125.686,3,Folk & Country,Folk & Country,Folk & Country,0.33
3U56Hym7JjhoXA4OveRmhv,Danielle Cristina,Alegrai-Vos,"Deus, Tu É Santo",39,359626,False,0.57,0.602,3,-4.426,0,0.0295,0.591,0.0,0.148,0.275,108.06,4,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.43
2zGV8MKVGeTwfG3TF0OIWt,Los Chicanos,Los Chicanos,Puente de Piedra,31,221493,False,0.487,0.373,7,-10.22,1,0.0289,0.795,0.0,0.0901,0.373,95.753,4,Rock & Metal,Folk & Country,Rock & Metal,0.33
5DxrSiQ3gP3OG62N4jIPVv,Leon Lai,黎明音樂大全 101,願你今夜別離去 - 無綫電視劇《原振俠》主題曲,21,299640,False,0.612,0.706,11,-7.973,0,0.0243,0.00129,1.49e-05,0.0548,0.604,111.666,4,World & Ethnic,World & Ethnic,World & Ethnic,0.28
63PEsIWyy3QgiPy4u5I9pG,Chrome Sparks,Sparks,Marijuana,58,181149,False,0.697,0.655,1,-9.781,0,0.15,0.0626,0.774,0.353,0.415,86.969,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.5
4DHDIdeayp8xvlyg22wREO,Natti Natasha;Becky G,Ram Pam Pam,Ram Pam Pam,69,200785,True,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,4,Folk & Country,Folk & Country,Folk & Country,0.31
0FLRn1KKH2CZNmPN9VOU7e,Kina;Adriana Proenza,Things I Wanted To Tell You,Can We Kiss Forever?,39,187931,False,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.43
0mNxF7U8rVvnTQMxy7FNNZ,Quantic;Nidia Gongora,Curao,Un Canto a Mi Tierra - Version,18,335760,False,0.676,0.741,6,-9.847,0,0.0478,0.00454,0.459,0.05,0.551,118.069,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.6
2HeyUXHTJ6CJjJcQwxtY6W,Chancho En Piedra,Grandes Exitos De Ayer y Oink!!,Locura Espacial,34,185093,False,0.617,0.909,4,-3.352,1,0.0611,0.00645,0.0,0.113,0.884,87.949,4,Other / Misc,Rock & Metal,Other / Misc,0.35
0888Sjs2LKpRLCPJZKmtEd,Os Paralamas Do Sucesso,Arquivo,Caleidoscópio,41,211253,False,0.637,0.439,0,-15.998,1,0.0262,0.178,3.98e-05,0.0738,0.754,92.912,4,Folk & Country,Rock & Metal,Folk & Country,0.32
3ZYakLJ3Qva6MlVXmxnjmv,QUITAPENAS,Tigrada,La Educación,27,243560,False,0.497,0.916,9,-3.984,1,0.103,0.0774,1.97e-05,0.0635,0.934,136.705,4,Folk & Country,Pop & Dance,Folk & Country,0.33
6zh9PwKwiVGrpkt6WLMzkl,Julian Jeweil,Transmission,Mars,41,360860,False,0.683,0.936,4,-6.382,0,0.0556,0.00018,0.656,0.155,0.0372,124.996,4,Pop & Dance,Pop & Dance,Pop & Dance,0.84
19rlEaN8BnwAhx7v7WRjQD,Liz Callaway;Brad Kane,Disney Princesses,"Out Of Thin Air - From ""Aladdin and the King of Thieves"" / Soundtrack Version",23,133653,False,0.26,0.281,2,-12.173,1,0.0324,0.882,0.0,0.109,0.416,96.723,3,Comedy & Children,Comedy & Children,Comedy & Children,0.48
5rUAOmj1tY4XIml01k6gk1,All About Eve,All About Eve,Every Angel,22,240746,False,0.469,0.695,7,-10.343,1,0.0324,0.0506,0.0,0.0806,0.489,145.66,4,Other / Misc,World & Ethnic,Other / Misc,0.29
5RBJJqgq95xRoDaIWnzCkM,Aphrodite,Aphro Classics 3,Tower Bass,14,321379,False,0.723,0.989,0,-0.613,1,0.0958,0.00763,0.555,0.114,0.799,173.988,4,Pop & Dance,Pop & Dance,Pop & Dance,0.9
4srqAeqDREIpII6xAjZTFh,Sem Compromisso,Ao Vivo,Nascente,44,225600,False,0.427,0.872,9,-6.015,1,0.0948,0.151,3.77e-06,0.763,0.682,157.192,4,Folk & Country,Folk & Country,Folk & Country,0.68
5KXKhCfPNS4342ly8tTf6w,Johnny Hates Jazz,Turn Back The Clock,Shattered Dreams - Remastered,65,207346,False,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,4,Pop & Dance,Pop & Dance,Pop & Dance,0.54
1ODvkzAsBBdpTR0Pp3L86C,The Prodigy,Music for the Jilted Generation,Break & Enter,43,504533,False,0.646,0.935,9,-6.663,1,0.0409,0.000128,0.202,0.0714,0.566,138.053,4,Pop & Dance,Pop & Dance,Pop & Dance,0.72
2ybm6gECxGAXmmsoNUtgLc,Atmozfears;Code Black;Toneshifterz,All Or Nothing,All Or Nothing,50,168135,False,0.518,0.846,11,-3.717,0,0.0494,0.00904,1.18e-06,0.12,0.249,149.947,4,Pop & Dance,Pop & Dance,Pop & Dance,0.47
2oAy8P7WfjbZW0cWw6RnAG,Pankaj Udhas,Bollywood & Ghazal Collection of Pankaj Udhas,"Chhupana Bhi Nahin Aata (From ""Baazigar"")",59,322066,False,0.394,0.517,3,-11.817,1,0.0714,0.362,2.26e-06,0.129,0.646,157.333,3,Folk & Country,Folk & Country,Folk & Country,0.38
17bwP0DTeLoqcyJ3JdyIl5,Mekon;Roxanne Shante,Relax With Mekon,What's Going On?,21,253466,True,0.767,0.968,10,-4.24,0,0.0817,0.0118,0.000147,0.251,0.738,122.987,4,Pop & Dance,Pop & Dance,Pop & Dance,0.48
1HX9Dujo4yG0PG0thLTlAb,Rudimental;Rita Ora,The State of Pop,Summer Love,0,258140,True,0.56,0.724,1,-6.263,1,0.0458,0.174,0.00321,0.149,0.279,159.916,4,Pop & Dance,Pop & Dance,Pop & Dance,0.72
2iUFSTafPaK4IETG3FbUcw,Fungus Funk,"Space Ganesh, Pt. 2",India,40,356000,False,0.66,0.966,11,-5.369,1,0.0479,4.74e-05,0.678,0.308,0.132,145.999,4,Pop & Dance,Pop & Dance,Pop & Dance,0.92
32aV8LF9OX0Us0bjeEGF8G,Barış Manço,Dağlar Dağlar / Barış Manço Klasikleri,Kağızman,29,177535,False,0.589,0.763,2,-6.565,1,0.0367,0.158,0.0,0.143,0.903,115.111,4,Rock & Metal,Rock & Metal,Rock & Metal,0.3
2Kld61w2NR7zPPXtaHeIii,Joe Inoue,CLOSER,CLOSER,57,208013,False,0.374,0.875,11,-4.821,1,0.0521,0.00122,0.0414,0.0869,0.741,165.952,4,Pop & Dance,Rock & Metal,Pop & Dance,0.58
3L3rLtP6bYBfuAiQnFQuUF,Psyche/BFC,Psyche/BFC - DELUXE DIGITAL VERSION,Andromeda,7,303999,False,0.795,0.769,9,-8.371,0,0.0569,0.351,0.857,0.0473,0.799,126.978,4,Pop & Dance,Pop & Dance,Pop & Dance,0.83
6HrYi2gwKxrwEtZX3Orype,Tony Allen;Damon Albarn;Ty,HomeCooking,Every Season,46,247306,False,0.751,0.735,5,-6.358,0,0.0775,0.0626,3.05e-05,0.052,0.721,163.852,4,Folk & Country,Folk & Country,Folk & Country,0.23
6G2IcPtB3fvF4RLyanDBQQ,A-Lin,幸福了 然後呢 (影音慶功版),幸福了 然後呢,53,307706,False,0.546,0.701,1,-4.699,1,0.0401,0.103,0.0,0.087,0.281,135.848,4,World & Ethnic,World & Ethnic,World & Ethnic,0.31
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Evolve,Believer,88,204346,False,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,4,Rock & Metal,Pop & Dance,Rock & Metal,0.67
0uqjxFoxuxd7XAA0YN55OM,Jota Quest;Marcelo Falcão,Multishow ao Vivo - Jota Quest - Folia & Caos,Me Deixa (feat. Marcelo Falcão) - Ao Vivo,40,440346,False,0.473,0.945,7,-5.647,1,0.14,0.0402,0.000181,0.766,0.51,119.922,4,Folk & Country,Rock & Metal,Folk & Country,0.32
1F1Rj1Rz95cDW4LpWK740R,Sound Convoy,"Hey, Wir Woll´n Die Eisbären Seh´n (Remixe 2008)","Hey, Wir Woll´n Die Eisbären Seh´n - Full Gainer Radio Mix",31,234161,False,0.542,0.844,8,-8.633,1,0.041,0.000174,0.153,0.27,0.0819,138.037,4,Pop & Dance,Pop & Dance,Pop & Dance,0.62
54k1ghTXsBi8evTkrddDpC,Valentina Ponomaryova,Любимые песни.ru,Под лаской плющевого пледа,27,157386,False,0.443,0.144,5,-16.26,1,0.0532,0.927,0.000101,0.142,0.223,78.92,3,Folk & Country,Comedy & Children,Folk & Country,0.26
2WNAHa8E9j2LzEbA3SHhIT,La Chicana,Lejos,Nos Tenemos Que Ir,20,205520,False,0.578,0.467,0,-8.933,1,0.037,0.699,0.0003,0.291,0.558,100.883,4,Folk & Country,Folk & Country,Folk & Country,0.52
0ClmF8tkpuySXLJHspUoKT,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,Camisa 10 joga bola até na chuva (Bomba Sonica),38,189840,False,0.591,0.944,10,-3.993,0,0.0585,0.128,0.0,0.0891,0.96,91.991,4,Rock & Metal,Folk & Country,Rock & Metal,0.32
3z3f7AgFtjZMpi82VOCddF,Aníbal Troilo;Roberto Fiorentino,Milongas para Bailar,Del Tiempo Guapo,18,148493,False,0.66,0.637,7,-4.601,1,0.0436,0.856,0.443,0.333,0.923,112.68,4,Folk & Country,Folk & Country,Folk & Country,0.69
2ZJ28Rm7OXMYJshLtp5uff,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,A Town with an Ocean View,59,180333,False,0.524,0.345,7,-15.659,1,0.0261,0.489,0.013,0.342,0.771,106.621,4,Pop & Dance,Folk & Country,Pop & Dance,0.25
2PENGNC4Du8VO4eihW5EEf,Cadaveria,The Shadows' Madame,Spell,18,314920,False,0.21,0.99,7,-4.503,1,0.24,0.000117,0.0,0.38,0.117,89.588,4,Rock & Metal,Rock & Metal,Rock & Metal,0.73
5029vpQu4KlJp0Kqobuc01,DJ Snake;Bipolar Sunshine,Mientras hago aromaterapia,Middle,0,220746,False,0.585,0.73,1,-4.038,0,0.0406,0.0171,0.0,0.0488,0.222,104.824,4,Pop & Dance,Pop & Dance,Pop & Dance,0.81
6GPSUVSIWLm46YmJIKPtz5,Bile,Sex Reflex (Remastered),Sex Reflex,19,198649,True,0.56,0.92,11,-9.789,1,0.0334,0.0067,0.125,0.813,0.452,127.074,4,Rock & Metal,Rock & Metal,Rock & Metal,0.39
35BIhZtcbYdYtVJz7tVbrG,Himesh Reshammiya,Aap Ki Khatir (Original Motion Picture Soundtrack),Aap Ki Khatir,56,296840,False,0.755,0.67,8,-11.099,0,0.0426,0.00309,0.0,0.0674,0.856,119.997,4,Folk & Country,Pop & Dance,Folk & Country,0.51
2HwCcCi8Up9NECNBRt0yTV,Igulfrid,Hideaway,Hideaway,68,148906,False,0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,4,Classical & Opera,Classical & Opera,Classical & Opera,0.76
70VfAhsPWCKIXO9yc1rKQN,Almafuerte,Mundo Guanaco,El Pibe Tigre,41,243106,False,0.58,0.852,4,-7.099,0,0.0756,0.000384,0.0,0.11,0.576,116.936,4,Rock & Metal,Rock & Metal,Rock & Metal,0.62
39BdSgpSIIcWmKfu8BeF9h,Justnormal,I Play Colors,I Play Colors,23,141176,False,0.876,0.486,0,-8.035,1,0.33,0.558,0.743,0.143,0.239,85.047,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.69
